danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,cluster
0.674,0.89,-4.446,0.0459,0.203,0.0,0.0819,0.737,97.02,6mghCOaaSvrke0z1EUVUIf,216773,1
0.703,0.444,-9.331,0.0417,0.559,0.0,0.0973,0.712,150.96,3S0OXQeoh0w6AY8WQVckRW,242947,6
0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,7w87IxuO7BDcJ3YUqCyMTT,239600,1
0.753,0.457,-7.709,0.0767,0.00679,0.484,0.311,0.297,123.913,1jNOi6m3Hn8nLEeHCp5Msr,231800,7
0.273,0.952,-8.762,0.0843,0.0169,0.0111,0.142,0.472,100.271,3YBZIN3rekqsKxbJc9FZko,405640,3
0.542,0.905,-5.653,0.054,0.00172,0.0104,0.136,0.374,153.398,0ntQJM78wzOLVeCUAW7Y45,203347,0
0.454,0.91,-7.766,0.0448,0.0866,0.0996,0.116,0.629,125.116,7o2CTH4ctstm8TNelqjb51,354520,0
0.64,0.743,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035,5fVZC9GiM4e8vu99W0Xf6J,262533,3
0.814,0.373,-8.017,0.116,0.602,1.7e-05,0.0931,0.632,114.548,0BgbobvykXxEvxo2HhCuvM,191907,6
0.551,0.27,-12.808,0.0326,0.851,7.04e-06,0.0966,0.289,128.221,17VegeBoHvMlIByrdu64KR,244227,4
0.628,0.69,-5.83,0.0511,0.443,0.0,0.113,0.66,179.908,7qCAVkHWZkF44OzOUKf8Cr,205907,0
0.66,0.786,-4.757,0.17,0.209,0.0,0.112,0.846,177.833,4aWmUDTfIPGksMNLV2rQP2,228200,0
0.543,0.677,-4.915,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,2rb5MvYT7ZIxbKW5hfcHx8,189440,3
0.867,0.646,-4.674,0.288,0.303,0.0,0.279,0.67,88.634,6MdqqkQ8sSC0WB4i8PyRuQ,304600,8
0.743,0.675,-4.267,0.0953,0.0251,0.000717,0.0685,0.59,92.909,1KGi9sZVMeszgZOWivFpxs,214400,1
0.381,0.594,-5.97,0.0486,0.348,0.0,0.0925,0.273,143.86,7IWkJwX9C0J7tHurTD7ViL,290907,3
0.715,0.715,-7.364,0.0904,0.0526,0.0,0.0936,0.506,134.923,7tmtOEDxPN7CWaQWBsG1DY,238747,1
0.468,0.19,-11.138,0.0373,0.919,0.0,0.107,0.326,125.319,64GRDrL1efgXclrhVCeuA0,219536,4
0.595,0.389,-9.245,0.0349,0.418,1.39e-06,0.116,0.4,166.052,5kNe7PE09d6Kvw5pAsx23n,227427,6
0.315,0.296,-13.262,0.0315,0.771,0.0,0.702,0.435,173.509,4LloVtxNZpeh7q7xdi1DQc,263573,5
0.609,0.444,-9.129,0.106,0.603,6.86e-06,0.104,0.166,118.402,3XVBdLihbNbxUwZosxcGuJ,228707,4
0.422,0.264,-7.064,0.0322,0.922,0.0,0.132,0.331,119.93,3uhBIQ7tv8j1FME8cFGEfG,269560,4
0.591,0.259,-14.061,0.0481,0.837,3.11e-06,0.135,0.108,76.396,3ZMv9EzGoteNi5Qnx0KpEO,232427,4
0.379,0.29,-8.485,0.051,0.952,0.00106,0.118,0.169,166.467,4RL77hMWUq35NYnPLXBpih,201080,4
0.432,0.388,-7.687,0.1,0.776,0.0,0.112,0.256,177.549,3UfCFlGruX0DRPCpD1V3pU,229716,4
0.209,0.417,-8.74,0.0338,0.164,0.00196,0.113,0.124,138.178,7LVHVU3tWfcxj5aiPFEW4Q,295533,3
0.372,0.247,-8.706,0.0273,0.981,0.000223,0.11,0.239,96.17,4d75stQ2jRfq8lzaqhFFKs,223429,4
0.483,0.303,-10.058,0.0429,0.694,0.0,0.115,0.139,133.406,53QF56cjZA9RTuuMZDrSA6,240166,4
0.599,0.614,-6.573,0.0517,0.00203,1.56e-06,0.117,0.122,128.044,5brMyscUnQg14hMriS91ks,229947,3
0.461,0.834,-4.868,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,6PCUP3dWmTjcTtXY02oFdT,261154,0
0.819,0.768,-8.522,0.134,0.234,0.0,0.334,0.964,139.982,1CvhKmrutTAta5awpJcFDn,185131,1
0.704,0.558,-7.273,0.0542,0.148,0.0,0.107,0.245,110.444,4lLtanYk6tkMvooU0tWzG8,222091,3
0.56,0.756,-4.817,0.0415,0.00635,1.29e-05,0.55,0.404,179.771,3bDGwl0X3EjQmIyFD1uif5,223546,5
0.731,0.867,-5.881,0.032,0.0395,0.0,0.0861,0.776,104.019,3cfOd4CMv2snFaKAnMdnvK,200373,1
0.383,0.861,-2.816,0.0777,0.0038,0.0,0.11,0.48,176.084,0yhPEz5KxlDwckGJaMlZqM,228360,0
0.822,0.739,-4.541,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,1dzQoRqT5ucxXVaAhTcT0J,241933,1
0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,4WjH9Bzt3kx7z8kl0awxh4,176561,5
0.612,0.84,-3.145,0.0509,0.112,0.0,0.116,0.438,129.042,2V65y3PX4DkRhy1djlxd9p,212862,3
0.73,0.703,-5.672,0.0369,0.109,0.0,0.0657,0.595,138.113,2K87XMYnUMqLcX3zvtAF4G,192120,1
0.774,0.764,-5.445,0.0518,0.156,0.0,0.0383,0.912,118.997,2aFiaMXmWsM3Vj72F9ksBl,219147,1
0.636,0.815,-5.098,0.0581,0.0185,0.0,0.163,0.636,123.063,5tf1VVWniHgryyumXyJM7w,219043,1
0.617,0.759,-6.785,0.0677,0.0026,0.0,0.42,0.324,122.925,3Bjr9MzHM7KHk6zq7KvJRN,218747,3
0.486,0.904,-3.751,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,23oxJmDc1V9uLUSmN2LIvx,198267,0
0.262,0.361,-10.187,0.0333,0.508,0.00268,0.108,0.056,126.786,5Mw9bXG1dLNhbjofkVS2oR,535963,4
0.591,0.889,-3.839,0.115,0.0189,0.0,0.155,0.65,143.067,4NTWZqvfQTlOMitlVn6tew,239613,0
0.688,0.702,-4.792,0.0499,0.0215,0.0,0.128,0.74,94.006,6Knv6wdA0luoMUuuoYi2i1,192191,1
0.66,0.867,-4.285,0.116,0.11,0.0,0.0368,0.377,93.033,6lV2MSQmRIkycDScNtrBXO,180480,3
0.627,0.703,-4.884,0.236,0.563,0.0,0.0962,0.64,81.897,6jizk5lOUnfpaZXYMdfeC6,217307,8
0.604,0.787,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062,2dOTkLZFbpNXrhc24CnTFd,245040,3
0.516,0.764,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,4zweVv3Wa6XgexhoUOzkYs,224693,0
0.593,0.74,-6.12,0.0339,0.363,2.22e-05,0.102,0.502,118.008,6fOPuabPdAJ0HgqJFcDGb1,208107,3
0.835,0.687,-3.18,0.184,0.101,0.0,0.132,0.828,94.059,0uqPG793dkDDN7sCUJJIVC,272533,1
0.662,0.71,-4.945,0.0364,0.0603,0.0,0.119,0.465,121.979,5edBgVtRD0fvWk140Sl21T,257267,3
0.473,0.777,-3.698,0.059,0.119,7.87e-05,0.671,0.21,136.249,6Ep6BzIOB9tz3P4sWqiiAB,186813,5
0.646,0.795,-3.293,0.0976,0.0319,0.0,0.267,0.796,89.99,0qOnSQQF0yzuPWsXrQ9paz,210960,1
0.788,0.753,-3.71,0.0536,0.0038,0.0,0.18,0.403,125.005,3f7gYMirBEKuc57218BjOY,234653,1
0.68,0.687,-6.162,0.0709,0.0161,0.0,0.261,0.467,150.053,1IAzD1muglOxOcPbUHs70R,249533,0
0.375,0.862,-3.363,0.255,0.071,0.0,0.211,0.478,159.841,3jlbL2OTD5YmIunYzgQTAN,338853,0
0.615,0.711,-5.507,0.0779,0.0444,0.0,0.145,0.711,144.036,67T6l4q3zVjC5nZZPXByU8,221253,1
0.662,0.739,-5.354,0.0322,0.00206,0.0603,0.113,0.382,130.999,6JY1IdkZGeIcPegKxjSKeb,188960,3
0.762,0.661,-6.075,0.0687,0.15,0.0,0.256,0.769,130.009,1hGy2eLcmC8eKx7qr1tOqx,225373,1
0.736,0.74,-2.18,0.0786,0.515,0.0,0.0468,0.803,140.141,66TRwr5uJwPt15mfFkzhbi,221933,1
0.688,0.835,-4.162,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,6ndmKwWqMozN2tcZqzCX4K,230493,1
0.918,0.609,-5.64,0.0791,0.0928,0.0,0.139,0.304,128.008,0CAfXk7DXMnon4gLudAp7J,231400,3
0.733,0.664,-6.163,0.295,0.102,0.0,0.191,0.557,148.005,3iL2l5gUqyPS6vDwJFgJTR,288133,8
0.442,0.83,-4.02,0.146,0.128,0.0,0.129,0.578,89.338,6BaxqcoEM9r3LXisTyJjST,215747,3
0.743,0.752,-4.813,0.0414,0.0188,0.0,0.287,0.545,110.015,1XGmzt0PVuFgQYYnV2It7A,231173,1
0.722,0.761,-4.459,0.0475,0.0117,0.0,0.315,0.624,128.044,7pYfyrMNPn3wtoCyqcTVoI,201493,1
0.727,0.68,-4.498,0.0286,0.0101,0.0,0.0821,0.728,132.012,6cmm1LMvZdB5zsCwX5BjqE,212507,1
0.854,0.692,-6.625,0.0479,0.0668,0.0,0.247,0.753,101.865,06iMqWThw4w8fTFyccvOwr,291782,1
0.674,0.695,-8.636,0.278,0.0387,0.00202,0.194,0.773,151.486,6ScJMrlpiLfZUGtWp4QIVt,221840,8
0.901,0.697,-3.439,0.28,0.145,0.0,0.287,0.67,93.941,7KwZNVEaqikRSBSpyhXK2j,229827,8
0.899,0.713,-2.752,0.366,0.255,0.0,0.0708,0.777,90.051,7iL6o9tox1zgHpKUfh9vuC,193467,8
0.751,0.708,-5.653,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,6bUNEbXT7HovLW6BgPCBsb,369573,1
0.681,0.586,-8.324,0.058,0.169,0.0,0.0924,0.604,94.539,5xV0Czdqefft6sPDqjmFBu,249093,6
0.713,0.678,-3.525,0.102,0.273,0.0,0.149,0.734,138.009,7H6ev70Weq6DdpZyyTmUXk,271333,1
0.673,0.683,-5.693,0.115,0.522,0.0,0.235,0.713,171.86,34ceTg8ChN5HjrqiIYCn9Q,232000,0
0.325,0.18,-10.647,0.0311,0.91,0.000633,0.113,0.0997,72.416,7rPLZ8Krm6CZIbraFUlnWZ,212040,4
0.734,0.637,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,3CRDbSIZ4r5MsZ0YwxuEkn,202333,0
0.812,0.479,-6.47,0.0429,0.0485,0.0,0.102,0.0873,95.505,20IZ0jYjnFO0NxyiaRsJwb,173045,3
0.648,0.736,-7.948,0.0385,0.0444,0.000137,0.171,0.378,103.027,2FiSTH0GYpIioUgjfzMIja,239465,3
0.694,0.712,-3.923,0.046,0.132,0.0,0.211,0.799,98.023,1rIKgCH4H52lrvDcz50hS8,201122,1
0.728,0.563,-8.053,0.134,0.621,0.0,0.179,0.352,100.017,68EMU2RD1ECNeOeJ5qAXCV,217707,6
0.584,0.7,-4.275,0.0456,0.117,0.0,0.0939,0.438,124.944,0PDUDa38GO8lMxLCRc4lL1,202747,3
0.583,0.732,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,6hmhG1b4LEyNuashVvuIAo,213428,0
0.611,0.7,-5.331,0.0436,0.0199,0.0,0.0549,0.213,104.981,4OZEu0Vwq0RB2LAq14v99n,220573,3
0.542,0.859,-5.651,0.197,0.16,0.00466,0.137,0.403,159.797,0QsvXIfqM0zZoerQfsI9lm,208053,0
0.597,0.531,-6.83,0.0295,0.0685,3.72e-06,0.0617,0.271,74.938,6vnDoUOHTiVB5DvX18tJon,262521,3
0.714,0.451,-8.268,0.0276,0.0883,0.0,0.108,0.406,127.787,7GJClzimvMSghjcrKxuf1M,200720,6
0.596,0.555,-11.689,0.0374,0.617,0.0395,0.275,0.235,115.019,15twB7zTglmu0Bg8gW4Mrm,277333,4
0.877,0.391,-8.196,0.063,0.0317,0.000502,0.0945,0.122,131.018,6UjfByV1lDLW0SOVQA4NAi,189230,3
0.652,0.795,-5.192,0.174,0.156,0.0,0.123,0.788,135.018,0v9Wz8o0BT8DU38R4ddjeH,304607,1
0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,6g1NlCpW7fgqDnWbCCDrHl,247427,1
0.475,0.432,-7.844,0.0302,0.183,0.0,0.161,0.648,94.605,6ORqU0bHbVCRjXm9AjyHyZ,153467,6
0.518,0.916,-3.858,0.0454,0.000148,0.0,0.291,0.646,109.864,2l57cfmCnOkwNX1tky02n1,238880,1
0.465,0.954,-4.251,0.044,0.000346,5.38e-06,0.573,0.458,143.85,5lDriBxJd22IhOH9zTcFrV,193653,5
0.778,0.824,-5.892,0.0707,0.284,0.0,0.405,0.758,100.024,3ZFTkvIE7kyPt6Nu3PEa7V,218093,1
0.52,0.953,-3.813,0.0622,0.109,0.0,0.354,0.856,171.981,6eYYm2xwrvdav2yakF3cqg,192160,0
0.592,0.794,-5.336,0.187,0.0833,0.0,0.227,0.438,135.991,2N3F1EQCpnIeDOA3rLSAfE,229880,0
0.782,0.589,-7.37,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,1dgWTMoHwTUnQhOQ8SR5fV,182960,1
0.68,0.741,-5.055,0.0357,0.347,1.87e-06,0.117,0.635,127.024,2qYsSHsYkihWx043HVJQRV,229400,1
0.585,0.776,-5.898,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,2IiNA0s5eQBSjwK4iNeUvW,244507,3
0.545,0.865,-5.708,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,6ZOBP3NvffbU4SZcrnt1k6,233933,3
0.459,0.891,-5.057,0.0623,0.00511,0.0,0.106,0.588,154.837,18GC3F8YPGB8CePXcTUizQ,203507,0
0.494,0.842,-4.784,0.0843,0.00579,0.0,0.122,0.574,162.011,2TfSHkHiFO4gRztVIkggkE,229093,0
0.614,0.938,-4.461,0.0611,0.000532,0.0,0.368,0.607,100.058,4WiiRw2PHMNQE0ad6y6GdD,224674,1
0.556,0.763,-3.952,0.0413,0.000728,6.79e-06,0.071,0.814,138.986,6jrMVRReY24qzCfe1BRrww,191400,1
0.576,0.486,-9.364,0.0406,0.0606,0.000143,0.093,0.337,141.951,3pLTOP0G0etiWUknFoRpsr,217987,3
0.451,0.931,-3.871,0.0719,0.00076,0.0049,0.361,0.172,122.961,5QldjuXcxplhjjUqLrzl6H,302840,3
0.763,0.807,-3.714,0.035,0.0714,0.28,0.348,0.559,103.038,0vaf64cpnqM7COUZZkoBig,229640,1
0.568,0.719,-5.406,0.0354,0.0892,1.84e-06,0.233,0.539,106.036,4prEPl61C8qZpeo3IkYSMl,174760,3
0.457,0.757,-5.177,0.032,0.0206,0.0,0.146,0.417,102.961,2ihCaVdNZmnHZWt0fvAM7B,266600,3
0.534,0.721,-7.307,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,1UqhkbzB1kuFwt2iy4h29Q,249520,3
0.649,0.888,-4.807,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,3b00LSFIRqnHvkoDEs5fkg,208467,1
0.44,0.778,-1.786,0.0327,0.0265,1.04e-06,0.151,0.304,148.038,4sebUbjqbcgDSwG6PbSGI0,229347,0
0.793,0.729,-4.77,0.0394,0.08,3.1e-05,0.317,0.488,121.972,0tICYNayWWhH9GPeFrfjfD,195547,1
0.611,0.797,-7.627,0.0533,0.00543,0.00137,0.26,0.518,120.041,2GiJYvgVaD2HtM8GqD9EgQ,218107,1
0.484,0.731,-6.694,0.0379,0.431,0.0,0.151,0.51,101.654,7yq4Qj7cqayVTp3FF9CWbm,204280,3
0.799,0.586,-6.735,0.0377,0.162,2.03e-06,0.193,0.549,120.97,5HuqzFfq2ulY1iBAW5CxLe,227833,6
0.542,0.589,-6.623,0.0318,0.292,0.000522,0.177,0.137,111.665,7w5cxTEzp1rfV3KCy0Bd5N,303200,3
0.69,0.578,-7.436,0.0929,0.167,0.0,0.305,0.416,99.961,3G6hD9B2ZHOsgf4WfNu7X1,193059,3
0.463,0.857,-3.063,0.0632,0.0506,0.0,0.184,0.856,111.647,7j31rVgGX9Q2blT92VBEA0,161920,1
0.217,0.905,-4.103,0.0752,0.000289,0.00011,0.222,0.236,96.95,5wQnmLuC1W7ATsArWACrgW,311107,3
0.63,0.605,-8.951,0.0414,0.484,9.29e-05,0.298,0.266,115.277,5iSEsR6NKjlC9SrIJkyL3k,295293,3
0.69,0.524,-8.39,0.103,0.0415,3.16e-06,0.17,0.562,164.023,4BHzQ9C00ceJxfG16AlNWb,223080,0
0.674,0.915,-3.999,0.0411,0.0282,0.00337,0.273,0.78,126.038,6M6Tk58pQvABy6ru66dY3d,191293,1
0.559,0.33,-8.251,0.0285,0.892,0.0,0.0975,0.285,135.109,4kflIGfjdZJW4ot2ioixTB,285040,4
0.721,0.339,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83,7DfFc7a6Rwfi3YQMRbDMau,200747,4
0.699,0.601,-6.48,0.0304,0.0972,1.17e-05,0.562,0.434,98.04,6olUplztLFFfU7fMYmFXOP,252013,5
0.733,0.408,-7.834,0.0388,0.679,3.92e-05,0.11,0.291,94.947,4NYwy0R3NdvORX2B6OZXBT,197854,4
0.438,0.805,-6.237,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,2aoo2jlRnM3A0NyLQqMN2f,240800,3
0.461,0.734,-9.379,0.0374,0.00079,0.00554,0.22,0.423,120.55,6kZFIsYCBeuH0f1zGk1UoM,357933,3
0.249,0.834,-8.21,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,5EWPGh7jbTNO2wakv8LjUI,547107,3
0.736,0.449,-11.462,0.425,0.33,0.000162,0.0898,0.326,80.126,152lZdxL1OR0ZMW6KquMif,219080,8
0.226,0.408,-9.74,0.0432,0.161,0.131,0.187,0.142,91.341,5JuA3wlm0kn7IHfbeHV0i6,306387,3
0.898,0.283,-12.335,0.356,0.319,0.000383,0.11,0.469,138.97,0utlOiJy2weVl9WTkcEWHy,216520,8
0.885,0.581,-8.813,0.0378,0.427,0.000204,0.0759,0.728,114.016,6vECYJHxYmm3Ydt3fF01pE,313684,6
0.595,0.723,-8.256,0.0349,0.047,0.0286,0.0995,0.272,108.043,7BVwi9cIzSc6tpyxsp47vJ,223640,3
0.593,0.539,-5.946,0.0349,0.407,2.31e-06,0.286,0.577,91.98,2NtAwdkesWt1QkcMTe4IjN,222814,6
0.316,0.657,-5.561,0.0903,0.511,0.00016,0.25,0.413,77.871,2mk87j3RWPdzy0rWIoUP1o,221080,3
0.566,0.664,-5.303,0.0464,0.634,0.0,0.116,0.437,128.945,0IqKeD8ZSP72KbGYyzEcAs,241688,6
0.418,0.111,-14.848,0.0389,0.953,0.00342,0.0982,0.228,82.508,1ivHxaGL5ld9VS1zsYc4YN,240147,4
0.746,0.475,-11.243,0.113,0.0175,1.1e-05,0.197,0.292,80.006,3NxAG2ni1lLa8RKL6a0INc,241400,3
0.417,0.58,-4.574,0.207,0.0307,1.45e-06,0.179,0.139,68.58,4AtZRwSR8BOTTQg5ihSggt,246773,3
0.841,0.728,-3.37,0.0484,0.0847,0.0,0.149,0.43,130.049,6gBFPUFcJLzWGx4lenP6h2,243837,1
0.906,0.444,-8.692,0.384,0.136,6.44e-05,0.173,0.678,140.063,4gmmRb6bZJffOOiww1JGTO,235040,8
0.539,0.528,-8.113,0.252,0.0108,0.0,0.117,0.252,190.169,16Ah4QqH4mgYVXqfC4mdSd,228640,0
0.782,0.713,-6.576,0.0899,0.0619,0.00125,0.108,0.68,159.839,2c8sgbZoEanC3QyFNZxUcA,218947,1
0.786,0.583,-7.415,0.0393,0.0552,1.84e-06,0.326,0.229,120.024,2IGr3q6ljcpLvHDFLtI0yW,228000,3
0.794,0.632,-6.163,0.0649,0.142,0.0,0.128,0.355,145.926,6fujklziTHa8uoM5OQSfIo,291893,3
0.743,0.571,-6.054,0.145,0.24,0.0,0.291,0.495,119.054,0ESJlaM8CE1jRWaNtwSNj8,213863,6
0.749,0.865,-5.228,0.0413,0.00536,0.0,0.198,0.371,111.914,5SsR3wtCOafDmZgvIdRhSm,216013,3
0.916,0.571,-8.241,0.2,0.0173,1.11e-06,0.153,0.498,103.521,5TqBAOIBe0bQA0spNdcG3k,183695,8
0.928,0.481,-9.35,0.287,0.105,0.0,0.176,0.613,134.007,343YBumqHu19cGoGARUTsd,210937,8
0.806,0.558,-6.538,0.172,0.00496,1.45e-06,0.16,0.26,85.011,4ckuS4Nj4FZ7i3Def3Br8W,251333,3
0.573,0.63,-8.389,0.105,0.189,2.31e-05,0.259,0.218,77.525,4F7A0DXBrmUAkp32uenhZt,249213,3
0.671,0.672,-9.188,0.12,0.103,3.98e-05,0.074,0.186,117.96,5DSr1NMci58MEgS20vivSL,240680,3
0.657,0.421,-11.378,0.412,0.352,0.000218,0.187,0.181,174.063,6I6NX6tjGsxFAsIfGzY9lJ,264747,8
0.812,0.522,-5.287,0.257,0.0433,0.0,0.154,0.38,75.524,0Fv5N0cHBsl4bzCbollCAS,142907,8
0.415,0.369,-10.044,0.0741,0.0303,7.64e-06,0.383,0.0913,95.746,6yHkPtl6UQ7RjtJLBPzbJw,251423,3
0.765,0.688,-5.566,0.0841,0.633,0.0,0.0734,0.434,90.013,42CeaId2XNlxugDvyqHfDf,229573,6
0.577,0.522,-6.594,0.0984,0.13,9.03e-05,0.142,0.119,159.772,7wGoVu4Dady5GV0Sv4UIsx,218320,3
0.617,0.567,-4.188,0.0828,0.0584,0.0,0.0933,0.505,90.246,1CnPYaKxTVb4LWOtiGOm0m,217603,3
0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,60a0Rd6pjrkxjPbaKzXjfq,216880,3
0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,2nLtzopw4rPReszdYBJU6h,185587,5
0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,08mG3Y1vljYA6bvDt4Wqkj,255493,0
0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,57bgtoPSgt236HzfBOd8kj,292880,3
0.549,0.853,-4.293,0.188,0.0285,0.000296,0.618,0.346,94.695,0WKYRFtH6KKbaNWjsxqm70,211493,5
0.843,0.806,-5.946,0.269,0.143,0.0,0.0771,0.613,94.948,0I3q5fE6wg7LIfHGngUTnV,270507,8
0.78,0.575,-7.247,0.273,0.43,0.0,0.143,0.773,84.492,2g8HN35AnVGIk7B8yMucww,252747,8
0.889,0.818,-4.639,0.253,0.47,0.0,0.179,0.782,96.063,5ByAIlEEnxYdvpnezg7HTX,302760,8
0.845,0.884,-4.506,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,4INDiWSKvqSKDEu7mh8HFz,257400,1
0.799,0.623,-9.374,0.0812,0.0141,0.0,0.43,0.773,103.649,6uQKuonTU8VKBz5SHZuQXD,238800,1
0.67,0.619,-10.365,0.0323,0.0514,0.0,0.0492,0.807,108.826,3M5eeHXgG4VplKNcsBC8Dj,160500,6
0.639,0.548,-13.534,0.0394,0.29,9.68e-05,0.366,0.887,98.359,3b0EOvScbZUc0qJx0E1L2z,176333,6
0.414,0.404,-9.928,0.0499,0.271,0.0,0.3,0.224,71.105,1AhDOtG9vPSOmsWgNW0BEY,354320,3
0.537,0.606,-7.048,0.0347,0.0939,0.00559,0.11,0.582,128.73,7fqhrLJzKHJ0RW32N0y2Gp,242893,3
0.572,0.786,-8.469,0.0642,0.519,0.00093,0.11,0.952,188.115,6cb0HzFQPN4BGADOmSzPCw,174867,0
0.933,0.528,-6.472,0.161,0.112,0.312,0.163,0.754,109.967,5vdp5UmvTsnMEMESIF2Ym7,214653,1
0.66,0.816,-6.61,0.0299,0.168,0.0181,0.0608,0.678,111.346,4aWn4NHlELpOehxsBaQeoe,263040,1
0.497,0.849,-5.352,0.0612,0.00985,0.0,0.106,0.72,169.937,0LN0ASTtcGIbNTnjSHG6eO,261532,0
0.671,0.712,-7.815,0.0476,0.429,0.0,0.103,0.462,113.805,2fuCquhmrzHpu5xcA1ci9x,248440,6
0.38,0.76,-10.961,0.0378,0.00298,0.0294,0.104,0.491,99.437,24NwBd5vZ2CK8VOQVnqdxr,274133,3
0.377,0.681,-8.039,0.0298,0.00088,0.0023,0.0504,0.285,108.789,1QEEqeFIZktqIpPI4jSVSF,285133,3
0.634,0.862,-5.337,0.0376,0.0287,0.0,0.0217,0.767,95.989,1zWZvrk13cL8Sl3VLeG57F,227693,1
0.587,0.559,-7.742,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,5aj0xPGiEUN3aI2oOYu14S,221173,3
0.421,0.476,-7.692,0.0298,0.268,0.0,0.0816,0.3,169.784,0p1BcEcYVO3uk4KDf3gzkY,228840,0
0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,3rq5w4bQGigXOfdN30ATJt,272394,3
0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,48q0vSHcJdhK3IiXH8C5WJ,161124,1
0.324,0.416,-8.92,0.0368,0.262,3.69e-05,0.11,0.151,113.986,2nMeu6UenVvwUktBCpLMK9,236053,4
0.668,0.613,-4.225,0.102,0.414,0.0,0.102,0.498,99.852,6875MeXyCW0wLyT72Eetmo,181933,6
0.786,0.687,-5.914,0.141,0.00758,0.0,0.619,0.345,105.021,6cREm4bV7V79Yxdilx9HDo,215160,5
0.58,0.532,-5.668,0.0424,0.294,0.0,0.0948,0.39,112.049,6WAxKNbZoGNzQTIvdMqkFs,206400,3
0.469,0.68,-4.921,0.117,0.137,0.0,0.11,0.374,147.734,4TZy1wLyHec06pwgFYDh1a,208733,0
0.735,0.451,-8.374,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,3NdDpSvN911VPGivFlV5d0,245200,3
0.72,0.763,-4.068,0.0523,0.406,0.0,0.18,0.742,101.965,5knuzwU65gJK7IF5yJsuaW,251088,1
0.653,0.658,-6.428,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,72jbDTw1piOOj770jWNeaG,221507,3
0.683,0.675,-5.461,0.0292,0.0223,0.0187,0.101,0.6,111.008,2PtBhfoPZ6VYtXkrE5FrCH,186440,1
0.506,0.805,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,46lFttIf5hnUZMGvjK0Wxo,227074,3
0.584,0.54,-7.786,0.0576,0.0895,0.0,0.261,0.195,137.972,3ebXMykcMXOcLeJ9xZ17XH,220883,3
