danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,cluster
0.779,0.787,-4.305,0.108,0.0524,0.0,0.14,0.708,124.982,0CcQNd8CINkwQfe1RDtGV6,204347,1
0.741,0.626,-4.826,0.0886,0.02,0.0,0.0828,0.706,108.029,2ZyuwVvV6Z3XJaXIFbspeE,188493,1
0.612,0.92,-2.88,0.0853,0.018,0.0,0.0646,0.437,139.979,2vW5tqS1EFel9yYOQ7WZmE,202173,0
0.703,0.747,-4.446,0.0895,0.283,0.0,0.396,0.7,149.974,3oEekS4xhmFQ88ieCVTZ7H,199320,1
0.745,0.356,-10.425,0.0941,0.172,0.00943,0.123,0.607,160.033,3kxfsdsCpFgN412fpnW85Y,326933,6
0.598,0.252,-15.086,0.0644,0.194,0.133,0.0992,0.0352,120.064,4S7YHmlWwfwArgd8LfSPud,238307,4
0.505,0.397,-9.349,0.324,0.716,0.0,0.0853,0.558,95.063,3eze1OsZ1rqeXkKStNfTmi,219683,8
0.487,0.369,-13.424,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,5b9iBVhfYxDF4JJcHrNIx5,289307,4
0.825,0.435,-9.582,0.0568,0.452,0.609,0.0953,0.243,119.038,7hsLKGEnoiNShdIGL6ws1f,259102,7
0.944,0.511,-10.96,0.161,0.042,0.00107,0.0379,0.842,113.046,7uKcScNXuO3MWw6LowBjW1,203787,6
0.759,0.699,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,3MjUtNVVq3C8Fn0MP3zhXa,211067,1
0.427,0.861,-4.874,0.376,0.219,0.0,0.277,0.581,161.776,3fyMH1t6UPeR5croea9PrR,257760,8
0.92,0.891,-2.398,0.253,0.0313,0.0,0.083,0.311,95.295,20LxTsa6936zOlzTWqoPVt,161600,8
0.581,0.827,-4.566,0.141,0.0101,0.0,0.0522,0.549,174.013,5i66xrvSh1MjjyDd6zcwgj,275987,0
0.874,0.632,-3.497,0.096,0.00486,2.65e-06,0.113,0.527,120.011,0vupCkmy497h49a74Xsxj1,272080,1
0.662,0.748,-3.041,0.268,0.688,8.43e-06,0.0841,0.535,82.331,00LfFm08VWeZwB0Zlm24AT,239027,8
0.41,0.0485,-13.918,0.038,0.947,0.0,0.108,0.247,137.97,6yIHGmQLJxWAUZ1ZkENemN,173175,4
0.53,0.346,-10.497,0.0376,0.697,1.07e-05,0.105,0.359,121.876,6vSwxzO2Qf4BinHSXRwZJe,241347,4
0.431,0.377,-9.753,0.0288,0.749,0.0,0.211,0.353,173.67,7cpCU3Denug5NGZsSpQl8v,213627,4
0.609,0.799,-6.883,0.24,0.33,0.0,0.108,0.582,157.74,2MYl0er3UZ1RlKwRb5LODh,215509,8
0.769,0.632,-4.228,0.0537,0.0325,0.0,0.116,0.294,131.932,4cg1yakyRSIOjxKM2I7J1q,176387,3
0.746,0.687,-7.475,0.382,0.155,0.0,0.137,0.283,143.931,6HfOzLLjsaXsehIFEsrxTk,188320,8
0.664,0.704,-6.859,0.0974,0.0233,0.0,0.112,0.633,147.067,0BU7nIcCZxYSE0hYcc5oZz,196336,1
0.72,0.791,-4.689,0.124,0.0384,0.0,0.157,0.756,102.071,6FE2iI43OZnszFLuLtvvmg,175427,1
0.359,0.649,-7.06,0.0349,0.107,0.0124,0.0555,0.133,111.709,5g7rJvWYVrloJZwKiShqlS,278373,3
0.794,0.811,-8.966,0.038,0.0426,1.07e-06,0.101,0.862,116.047,2Foc5Q5nqNiosCNqttzHof,248413,1
0.613,0.622,-5.794,0.0334,0.00882,0.0,0.37,0.484,80.003,2y4lAQpi5VTNLu2ldeTdUH,231240,3
0.621,0.82,-4.865,0.0367,0.332,0.0,0.104,0.452,144.905,6SKwQghsR8AISlxhcwyA9R,230192,0
0.399,0.787,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,4VrWlk8IQxevMvERoX08iC,216120,3
0.653,0.73,-10.613,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,5SZ6zX4rOrEQferfFC2MfP,220400,1
0.767,0.636,-7.876,0.0969,0.159,5.61e-05,0.0352,0.357,114.502,152ANCuCtaK7mkhyFubrRG,323240,3
0.481,0.262,-15.73,0.0414,0.735,0.0114,0.832,0.375,122.861,6mFkJmJqdDVQ1REhVfGgd1,334744,5
0.316,0.769,-5.283,0.0422,0.0142,0.0,0.0928,0.127,122.507,4o0NjemqhmsYLIMwlcosvW,321147,3
0.546,0.814,-5.146,0.0314,0.023,0.0,0.0972,0.146,104.98,3ZffCQKLFLUvYM59XKLbVm,285653,3
0.38,0.988,-2.042,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,6nTiIhLmQ3FWhvrGafw2zj,176346,0
0.629,0.897,-3.401,0.0483,0.0424,0.0,0.263,0.93,161.944,3mcG2NI5G5vhrQtRda1YnA,168253,1
0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,5ghIJDpPoe3CfHMGu71E6T,301920,1
0.5,0.824,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4P5KoWXOxwuobLmHXLMobV,218920,3
0.674,0.428,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,2dLLR6qlu5UJ5gk0dKz0h3,190185,3
0.679,0.715,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,3gbBpTdY8lnQwqxNCcf795,214148,1
0.773,0.414,-7.436,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,6jdOi5U5LBzQrc4c1VT983,227880,3
0.563,0.592,-4.571,0.0276,0.209,5.08e-05,0.132,0.136,104.016,11bD1JtSjlIgKgZG2134DZ,267933,3
0.514,0.858,-5.995,0.0896,0.0127,0.0528,0.251,0.6,89.833,46GGxd8TVRt6FjUBfCavVT,195199,1
0.494,0.946,-2.757,0.0637,0.00129,0.0,0.398,0.741,103.408,33iv3wnGMrrDugd7GBso1z,169027,1
0.801,0.795,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028,6QgjcU0zLnzq5OrUoSZ3OK,163253,1
0.442,0.943,-3.205,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,6L89mwZXSOwYl76YXfX13s,181533,1
0.566,0.673,-10.814,0.306,0.565,1.13e-06,0.0438,0.583,114.385,4sFbojhVXQv7dBC9PVCcRn,377747,8
0.783,0.878,-3.864,0.0308,0.39,0.000778,0.0426,0.885,100.626,77oU2rjC5XbjQfNe3bD6so,265173,1
0.92,0.654,-3.051,0.0401,0.0236,0.0153,0.036,0.847,117.046,5ChkMS8OtdzJeqyybCc9R5,293827,1
0.577,0.447,-5.892,0.277,0.00627,0.00022,0.0899,0.189,74.236,6REbwUNlppTfcnV4d4ZoZi,247800,8
0.638,0.6,-5.84,0.0438,0.114,0.0,0.187,0.0399,101.981,2xbI8Vmyv3TkpTdywpPyNw,245604,3
0.587,0.711,-6.33,0.42,0.171,0.0,0.125,0.381,98.008,3muBQDekYAg7jm6hDu6R0Z,254694,8
0.461,0.293,-9.52,0.0555,0.947,9.95e-06,0.0936,0.531,180.297,6m9qPYXmhge2QhBLfFKnVF,257775,4
0.645,0.589,-6.131,0.0523,0.00396,0.0,0.145,0.35,131.899,4kgsK0fftHtg9gZOzkU5T2,215672,3
0.581,0.963,-4.087,0.0981,0.0295,0.0,0.139,0.788,129.992,3cHyrEgdyYRjgJKSOiOtcS,204160,1
0.327,0.71,-2.928,0.0547,0.202,9e-05,0.28,0.416,179.561,2Oehrcv4Kov0SuIgWyQY9e,175200,0
0.784,0.85,-3.679,0.0691,0.0492,0.0,0.112,0.567,110.004,5U8hKxSaDXB8cVeLFQjvwx,250189,1
0.866,0.606,-4.762,0.04,0.00381,6.5e-06,0.0861,0.838,119.991,0Rz1KXsP4bhGxs0ffySSSn,263827,1
0.507,0.923,-5.581,0.173,0.0818,4.63e-06,0.0951,0.768,99.252,4eLSCSELtKxZwXnFbNLXT5,189840,1
0.67,0.905,-2.385,0.0339,0.0625,0.000151,0.0577,0.516,100.021,5j9iuo3tMmQIfnEEQOOjxh,194240,1
0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,2QjOHCTQ1Jl3zawyYOpxh6,240400,3
0.601,0.271,-8.688,0.0403,0.937,0.0,0.144,0.411,145.494,0B7wvvmu9EISAwZnOpjhNI,213827,4
0.712,0.838,-2.679,0.313,0.403,0.0,0.809,0.607,148.138,6sDQ4uiWw9OdVrCXFLSlZt,363521,5
0.778,0.547,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,1mKXFLRA179hdOWQBwUk9e,242733,6
0.685,0.474,-9.105,0.0313,0.779,1.23e-06,0.149,0.36,79.991,1jdNcAD8Ir58RlsdGjJJdx,161227,4
0.574,0.512,-6.664,0.0503,0.234,0.0,0.0946,0.512,76.899,4rHZZAmHpZrA3iH5zx8frV,484147,3
0.781,0.526,-6.985,0.293,0.0619,0.0,0.0457,0.662,94.992,3AYcyxEACnmE6d96RPubID,235613,8
0.728,0.697,-4.125,0.0456,0.0556,0.0,0.282,0.87,143.986,5g7sDjBhZ4I3gcFIpkrLuI,233653,1
0.421,0.873,-4.343,0.0564,0.0654,0.0,0.123,0.629,84.786,7wMq5n8mYSKlQIGECKUgTX,202533,1
0.711,0.906,-2.671,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,2U8NXPTXZWG2O0ye2sYRiH,157153,1
0.741,0.667,-5.445,0.134,0.0575,0.0,0.106,0.595,112.956,1louJpMmzEicAn7lzDalPW,223504,1
0.679,0.634,-5.024,0.0654,0.232,0.0,0.115,0.498,102.013,0dA2Mk56wEzDgegdC6R17g,210091,3
0.67,0.585,-4.861,0.0354,0.107,1.11e-06,0.131,0.447,110.03,7i2DJ88J7jQ8K7zqFX2fW8,214802,3
0.67,0.838,-4.031,0.0362,0.0604,0.000611,0.159,0.717,104.998,78rIJddV4X0HkNAInEcYde,222041,1
0.616,0.714,-7.792,0.0982,0.0162,1.23e-05,0.0817,0.24,128.924,0gbBzIqrECJOEPvQJIBFs5,234653,3
0.953,0.41,-6.543,0.0705,0.175,0.0,0.0768,0.718,121.074,1sCxVKWImDZSZKvG0U9B23,214648,6
0.68,0.693,-7.234,0.0435,0.445,0.0,0.208,0.851,114.948,36tghkPg1AO4HsAzo6YpPp,163880,6
0.664,0.573,-6.482,0.0276,0.603,0.000604,0.0915,0.589,76.371,6ZYS6QQxTLsQ6IFXdVx1r4,160107,6
0.662,0.507,-8.238,0.118,0.257,0.0,0.0465,0.676,86.412,68vgtRHr7iZHpzGpon6Jlo,223440,6
0.638,0.656,-5.886,0.0357,0.188,0.0,0.146,0.225,104.036,7wZUrN8oemZfsEd1CGkbXE,262467,3
0.71,0.799,-4.897,0.0328,0.22,0.000602,0.349,0.725,120.372,4y1LsJpmMti1PfRQV9AWWe,238267,1
0.815,0.438,-14.522,0.0346,0.216,0.000466,0.0787,0.552,108.965,2HHtWyy5CgaQbC7XSoOb0e,243773,6
0.534,0.887,-3.777,0.0345,0.0768,9.93e-05,0.325,0.72,122.494,0J6mQxEZnlRt9ymzFntA6z,249293,1
0.537,0.959,-3.002,0.0557,0.0704,1.8e-06,0.382,0.828,122.806,3KYiA4vq6RPO1dE2XROXd8,222707,1
0.572,0.835,-6.219,0.0317,0.171,0.000377,0.0702,0.795,129.981,7N3PAbqfTjSEU1edb2tY8j,241600,1
0.446,0.239,-13.945,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,18AXbzPzBS8Y3AkgSxzJPb,336453,4
0.813,0.453,-6.941,0.338,0.0933,0.0,0.14,0.191,161.997,5nN8BwAQDJDguq7Dpd3JQQ,208027,8
0.874,0.568,-5.896,0.224,0.0698,1.38e-05,0.149,0.46,139.995,49zD0wr2S3d0lZPib0K4e1,237400,8
0.776,0.675,-6.224,0.266,0.00196,0.0,0.227,0.27,131.984,7jslhIiELQkgW9IHeYNOWE,217707,8
0.825,0.756,-3.687,0.383,0.265,2.15e-06,0.0762,0.888,172.938,12d5QFwzh60IIHlsSnAvps,177733,8
0.636,0.566,-7.16,0.106,0.365,0.000353,0.0917,0.425,151.894,6LxSe8YmdPxy095Ux6znaQ,235987,6
0.629,0.515,-10.358,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,124NFj84ppZ5pAxTuVQYCQ,277387,8
0.444,0.627,-8.744,0.252,0.123,0.0,0.0795,0.359,98.21,0m1KYWlT6LhFRBDVq9UNx4,206627,8
0.765,0.356,-5.556,0.195,0.223,0.0,0.0963,0.189,96.991,3pXF1nA74528Edde4of9CC,198293,3
0.453,0.496,-5.785,0.0453,0.554,2.65e-05,0.0772,0.501,80.994,0fioLzGM8ngbD1w6fMmm45,239317,4
0.432,0.781,-4.038,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,66hayvUbTotekKU3H4ta1f,250286,3
0.704,0.569,-4.998,0.247,0.0488,0.0,0.191,0.313,109.314,3rbNV2GI8Vtd8byhUtXZID,293533,8
0.775,0.621,-7.634,0.295,0.332,0.0,0.122,0.15,118.843,4E92bmgFiHxvy2SNjXjC3b,252040,8
0.579,0.268,-5.65,0.0442,0.868,0.0,0.12,0.321,205.903,5XzmZjXhMjDHr7ZfJ6DELQ,188238,4
0.725,0.534,-6.238,0.0946,0.0752,0.0,0.0919,0.558,91.974,14WWzenpaEgQZlqPq2nk4v,219320,1
0.592,0.403,-8.768,0.414,0.62,0.0,0.54,0.391,105.169,1eQBEelI2NCy7AUTerX0KS,320680,8
0.724,0.573,-4.113,0.0549,0.118,0.0,0.538,0.438,113.088,4KW1lqgSr8TKrvBII0Brf8,135920,5
0.465,0.735,-3.715,0.117,0.0711,0.0,0.0975,0.409,173.935,19a3JfW8BQwqHWUMbcqSx8,196040,0
0.895,0.681,-5.267,0.358,0.157,0.0,0.189,0.554,121.918,0wdKiSBUT7aZkXUIdJWcwC,240000,8
0.636,0.676,-3.442,0.0263,0.0807,0.0,0.0831,0.273,113.98,2tznHmp70DxMyr2XhWLOW0,208760,3
0.338,0.803,-5.412,0.0413,0.0187,0.0,0.136,0.4,151.994,4IoYz8XqqdowINzfRrFnhi,241853,0
0.705,0.78,-6.267,0.0805,0.456,0.00152,0.115,0.457,142.028,0qt5f5EL92o8Snzopsv0en,218228,6
0.655,0.632,-4.802,0.0489,0.0189,0.0,0.0722,0.447,120.113,3bnVBN67NBEzedqQuWrpP4,188493,3
0.645,0.713,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989,2Z8WuEywRWYTKe1NybPQEW,214507,1
0.766,0.519,-7.355,0.0366,0.098,0.0,0.0855,0.612,129.972,5cbpoIu3YjoOwbBDGUEp3P,267720,6
0.796,0.5,-7.21,0.425,0.118,0.0,0.155,0.227,75.012,1nX9KhK3Fff27SnrIor2Yb,255560,8
0.744,0.332,-11.315,0.0745,0.329,0.0,0.116,0.277,119.997,6KQEXfAdNQ85TabNo6mNIk,319973,6
0.607,0.673,-6.484,0.0611,0.181,0.0,0.069,0.215,88.952,5xdVqHtFS0eLuNp4Z8Wbpa,221280,3
0.563,0.496,-9.381,0.406,0.0685,5.8e-05,0.173,0.426,139.993,4qikXelSRKvoCqFcHLB2H2,329320,8
0.752,0.853,-5.222,0.0491,0.133,0.0,0.0238,0.859,104.003,2FviG1Ma0M0BSZbqaDvw0x,190240,1
0.457,0.948,-3.364,0.0354,0.0191,0.0,0.0536,0.878,148.0,0i5el041vd6nxrGEU8QRxy,208960,0
0.606,0.476,-6.577,0.032,0.138,0.0,0.112,0.197,146.052,5BbYPT6ehZf0hSv2su6JAl,225693,3
0.563,0.688,-4.474,0.0262,0.0763,0.0,0.0863,0.622,108.008,4ly1QBXEwYoDmje9rmEgC4,202347,1
0.477,0.776,-5.056,0.0349,0.0155,0.00314,0.203,0.429,131.004,71O1jD7bF3cdMPvPi186V6,276720,3
0.811,0.41,-8.214,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,43btz2xjMKpcmjkuRsvxyg,254493,6
0.8,0.585,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058,6PGoSes0D9eUDeeAafB2As,213400,6
0.681,0.521,-5.849,0.141,0.12,8.41e-05,0.108,0.181,94.997,6TaqooOXAEcijL6G1AWS2K,229747,3
0.336,0.627,-7.463,0.0384,0.164,0.0,0.0708,0.35,150.273,0bYg9bo50gSsH3LtXe2SQn,241107,0
0.459,0.587,-6.983,0.0785,0.453,0.0,0.307,0.581,113.901,6OZh916QF8XNunWaP97WEZ,212424,6
0.62,0.574,-7.788,0.0479,0.569,0.0,0.19,0.357,100.023,5tz69p7tJuGPeMGwNTxYuV,250173,6
0.739,0.448,-10.28,0.138,0.189,0.0,0.118,0.553,81.044,248OFOZef6ShXv6DGgbnxU,206533,6
0.738,0.814,-4.414,0.0999,0.132,9.64e-06,0.126,0.483,119.041,3Ytr1SUCUi6J3L9dRFx5iH,225850,1
0.557,0.442,-7.224,0.0243,0.731,1.46e-05,0.11,0.213,146.277,75JFxkI2RXiU7L9VXzMkle,309600,4
0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,1mea3bSkSGXuIRvnydlB5b,242373,3
0.731,0.794,-5.126,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,0CokSRCu5hZgPxcZBaEzVE,220454,3
0.695,0.672,-6.109,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,4qqArAiTPueDxIp7cf87h7,235827,3
0.492,0.81,-5.315,0.0847,0.0416,0.00379,0.117,0.245,149.954,1YLJVmuzeM2YSUkCCaTNUB,251840,0
0.632,0.575,-6.478,0.029,0.0225,1.81e-06,0.104,0.188,90.037,2CPqh63wRVscbceKcPxwvv,183414,3
0.52,0.761,-3.093,0.0853,0.256,4.96e-06,0.17,0.286,141.971,7vGuf3Y35N4wmASOKLUVVU,180823,0
0.276,0.715,-5.356,0.0432,0.00552,0.000417,0.201,0.173,137.028,5VGlqQANWDKJFl0MBG3sg2,230760,0
0.663,0.713,-6.647,0.112,0.0353,7.68e-06,0.0843,0.69,101.965,17Fd6Yb7mSbinKG8LoWfFl,197933,1
0.871,0.346,-9.481,0.0522,0.298,9.24e-06,0.108,0.659,110.054,2iXdwVdzA0KrI2Q0iZNJbX,207680,6
0.414,0.161,-22.32,0.0318,0.883,0.000223,0.117,0.423,159.375,5ihS6UUlyQAfmp48eSkxuQ,199493,4
0.548,0.65,-5.827,0.0591,0.219,0.0,0.225,0.557,144.937,3A7qX2QjDlPnazUsRk5y0M,194897,0
0.774,0.626,-4.432,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,4iLqG9SeJSnt0cSPICSjxv,211475,1
0.734,0.418,-6.678,0.0425,0.0129,0.0,0.0579,0.868,85.909,38yBBH2jacvDxrznF7h08J,188174,6
0.752,0.505,-7.621,0.253,0.535,2.55e-06,0.104,0.419,91.97,1wjzFQodRWrPcQ0AnYnvQ9,197437,8
0.636,0.727,-5.852,0.106,0.0161,1.12e-06,0.151,0.358,107.988,7yHEDfrJNd0zWOfXwydNH0,244453,3
0.736,0.795,-3.299,0.0545,0.498,1.21e-06,0.254,0.511,104.066,7tr2za8SQg2CI8EDgrdtNl,230813,1
0.526,0.712,-6.525,0.0356,0.0161,0.0,0.179,0.32,105.009,1eyzqe2QqGZUmfcPZtrIyt,241440,3
0.564,0.849,-3.516,0.0517,0.00868,4.68e-06,0.12,0.427,102.028,1OAiWI2oPmglaOiv9fdioU,212647,3
0.595,0.896,-2.951,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,7rqyZM53JpYj86avtfmyeg,204812,1
0.893,0.745,-3.105,0.0571,0.0642,0.0,0.0943,0.872,101.018,5bcTCxgc7xVfSaMV3RuVke,223413,1
0.628,0.737,-4.437,0.041,0.0625,0.0,0.0777,0.592,91.507,1cOyWWUr3oXJIxY0AjJEx9,185194,1
0.638,0.924,-3.887,0.036,0.00205,0.000175,0.149,0.53,111.995,69uxyAqqPIsUyTO8txoP2M,263787,1
0.608,0.798,-5.092,0.0432,0.0736,0.0,0.156,0.501,92.943,6DNtNfH8hXkqOX1sjqmI7p,185352,3
0.892,0.714,-6.055,0.141,0.201,0.000234,0.0521,0.817,100.972,1AWQoqb9bSvzTjaLralEkT,267267,1
0.783,0.58,-6.548,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,20I6sIOMTCkB6w7ryavxtO,193400,1
0.442,0.893,-4.878,0.0505,0.00844,0.0,0.529,0.712,148.119,12qZHAeOyTf93YAWvGDTat,168000,5
0.851,0.806,-4.62,0.0787,0.118,1.64e-06,0.121,0.787,118.999,1QV6tiMFM6fSOKOGLMHYYg,237200,1
0.712,0.862,-4.612,0.0378,0.0525,0.0,0.093,0.809,95.051,6ECp64rv50XVz93WvxXMGF,206200,1
0.747,0.716,-2.457,0.075,0.135,0.0,0.251,0.751,125.008,1oHNvJVbFkexQc0BpQp7Y4,210627,1
0.558,0.924,-4.341,0.064,0.0271,3.32e-06,0.537,0.567,151.99,7s0lDK7y3XLmI7tcsRAbW0,186827,5
0.751,0.736,-4.168,0.156,0.0206,0.0,0.265,0.352,130.014,7mitXLIMCflkhZiD34uEQI,262147,3
0.468,0.692,-4.015,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,3omXshBamrREltcf24gYDC,200360,5
0.556,0.538,-5.408,0.0382,0.0689,0.0,0.196,0.291,143.95,75ZvA4QfFiZvzhj2xkaWAh,223347,3
0.83,0.585,-5.802,0.0366,0.225,0.00209,0.0576,0.642,105.03,5bgwqaRSS3M8WHWruHgSL5,228600,6
0.759,0.245,-6.545,0.138,0.515,0.000154,0.102,0.209,96.992,4cxMGhkinTocPSVVKWIw0d,237507,4
0.71,0.404,-10.04,0.379,0.484,0.0,0.0953,0.398,139.553,3pndPhlQWjuSoXhcIIdBjv,165853,8
0.768,0.517,-4.323,0.0312,0.186,3.8e-05,0.104,0.418,104.992,0ofbQMrRDsUaVKq2mGLEAb,216897,3
0.651,0.663,-5.569,0.0281,0.228,0.0,0.0994,0.465,102.0,4llK75pXNWZz6KAho2Gp16,259453,3
0.447,0.954,-8.069,0.0751,0.0235,0.403,0.298,0.331,123.453,0bVtevEgtDIeRjCJbK3Lmv,272027,7
0.559,0.868,-5.276,0.17,0.0475,0.000176,0.776,0.609,156.295,5T8EDUDqKcs6OSOwEsfqG7,209413,5
0.494,0.559,-5.445,0.0565,0.436,0.0,0.164,0.264,119.247,12REd1n8PeiHHWOh066tpr,233337,3
0.808,0.97,-6.098,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,2gam98EZKrF9XuOkU13ApN,242293,1
0.452,0.574,-8.336,0.31,0.246,0.0,0.189,0.58,92.791,4SRqDmPxYX0pUb5B5ut2Ri,207187,8
0.73,0.552,-8.177,0.146,0.18,6.14e-05,0.224,0.613,168.091,4nthV2eZAXnt4yiJMocLkG,289173,6
0.749,0.605,-9.359,0.086,0.00186,0.0381,0.115,0.966,142.024,3pfXxHoydFRfD7IBGJTQAN,251733,1
0.727,0.974,-2.261,0.0664,0.103,0.000532,0.174,0.965,79.526,2PpruBYCo4H7WOBJ7Q2EwM,235213,1
0.55,0.917,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,6TfBA04WJ3X1d1wXhaCFVT,177827,1
0.606,0.887,-4.404,0.0598,0.000242,0.0,0.337,0.903,119.974,5oQcOu1omDykbIPSdSQQNJ,193000,1
0.664,0.781,-6.547,0.0339,0.00103,5.33e-06,0.0867,0.593,110.0,1oTo3ijRbaDAtrjJrGAPSw,227240,1
0.718,0.691,-6.44,0.0387,0.0159,0.0,0.0627,0.552,100.008,6ihL9TjfRjadfEePzXXyVF,213107,1
0.569,0.83,-4.106,0.14,0.0807,0.0,0.114,0.609,170.094,4bPQs0PHn4xbipzdPfn6du,186635,0
0.69,0.416,-7.865,0.0335,0.617,1.37e-06,0.102,0.479,82.45,6ZOPiKQeibCn7fP8dncucL,230600,6
0.884,0.657,-4.569,0.0977,0.00589,0.0,0.154,0.489,107.059,0N3W5peJUQtI4eyR6GJT5O,234693,1
0.796,0.766,-5.974,0.238,0.0742,0.0,0.0827,0.558,110.034,3iVcZ5G6tvkXZkZKlMpIUs,219333,8
0.607,0.476,-11.076,0.249,0.0773,0.0,0.113,0.347,122.976,6F609ICg9Spjrw1epsAnpa,245227,8
0.676,0.615,-7.534,0.0496,0.0384,0.0,0.341,0.883,163.993,2NVt7fxr5GsqTkGwYXcNTE,176675,1
0.798,0.744,-5.328,0.136,0.33,0.000106,0.292,0.794,82.356,2qOm7ukLyHUXWyR4ZWLwxA,260000,1
0.807,0.887,-3.892,0.275,0.00381,0.0,0.391,0.78,160.517,1lItf5ZXJc1by9SbPeljFd,144244,8
0.697,0.691,-4.757,0.146,0.214,0.0,0.185,0.305,137.853,1PSBzsahR2AKwLJgx8ehBj,239293,3
0.748,0.733,-4.421,0.072,0.0062,0.0,0.329,0.291,93.019,3ESSGgWzRf1xvP7G5hHMhB,312240,3
0.62,0.69,-6.508,0.0493,0.0931,0.0,0.131,0.331,133.935,0H8XeaJunhvpBdBFIYi6Sh,234213,3
0.418,0.724,-3.724,0.0964,0.213,0.0,0.112,0.604,78.521,0PJIbOdMs3bd5AT8liULMQ,238320,3
0.63,0.5,-8.755,0.0611,0.611,4.04e-05,0.114,0.315,144.871,6y6jbcPG4Yn3Du4moXaenr,245172,4
0.748,0.705,-4.547,0.485,0.204,0.0,0.246,0.483,189.891,1EaKU4dMbesXXd3BrLCtYG,208733,8
0.658,0.535,-8.983,0.0573,0.0265,0.0,0.2,0.419,110.684,6SwRhMLwNqEi6alNPVG00n,227360,3
0.672,0.764,-5.109,0.142,0.141,0.00358,0.185,0.763,88.867,7Kq16WtEJzdRSNQgdXsn7Y,192160,1
0.753,0.76,-4.518,0.0859,0.446,3.13e-05,0.182,0.657,91.953,0lMbuWUpfTWhEmOKxppEau,272653,1
0.763,0.598,-6.865,0.0539,0.0714,0.0,0.112,0.182,140.987,1yxgsra98r3qAtxqiGZPiX,190678,3
0.517,0.705,-8.205,0.364,0.0751,0.0,0.128,0.584,175.906,6Ius4TC0L3cN74HT7ENE6e,239320,8
0.388,0.66,-7.372,0.0308,0.312,0.000307,0.0943,0.401,143.554,6Fha6tXHkL3r9m9nNqQG8p,230507,0
0.472,0.844,-6.578,0.054,0.00173,0.0,0.24,0.34,140.034,3e0yTP5trHBBVvV32jwXqF,321280,0
