danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,cluster
0.566,0.755,-5.526,0.0368,0.0338,0.0,0.315,0.445,101.006,4Sfa7hdVkqlM8UW5LsSY3F,264493,3
0.579,0.865,-4.692,0.0302,5.63e-05,0.000221,0.649,0.358,104.99,25nzKGDiua1lE9Qo5V19GL,246600,5
0.545,0.968,-3.553,0.0853,0.0387,0.00325,0.331,0.527,169.965,2AYEOC02WLhUiOoaig2SEH,209386,0
0.615,0.658,-7.299,0.0343,0.096,0.000911,0.205,0.293,150.093,3n69hLUdIsSa1WlRmjMZlW,227080,3
0.596,0.73,-4.091,0.151,0.24,0.0,0.325,0.525,85.979,285HeuLxsngjFn4GGegGNm,192560,1
0.689,0.481,-7.503,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,6IcrwGdIvRsrImOnoYfG9Z,229526,3
0.407,0.725,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093,1sNSG13fsK6KPKKNIQXXrh,247267,0
0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,3yfqSUWxFvZELEM4PmlwIR,284200,1
0.683,0.481,-9.188,0.0967,0.189,0.778,0.0907,0.493,119.995,7avUYFehb1GscgCncPdBDK,160000,7
0.927,0.367,-7.797,0.382,0.325,0.0,0.132,0.576,99.053,1ACZpHI5vZ5Ea4xGlkdGWM,328667,8
0.967,0.583,-5.562,0.0789,0.0584,0.0,0.0519,0.964,117.0,0O45fw2L5vsWpdsOdXwNAR,242733,1
0.746,0.744,-7.363,0.0479,0.00418,0.406,0.075,0.338,115.03,4auZhbHhgbiSMeh0kiHCRk,262957,7
0.735,0.686,-7.562,0.0366,0.00108,0.874,0.0933,0.0656,121.011,62N2JSA0jHmSH7Va9t7hIf,258933,7
0.69,0.857,-5.613,0.0405,0.0557,0.11,0.0341,0.409,136.99,6zpCJDhdpHPZCcFCJZDqX5,213340,3
0.662,0.586,-8.821,0.0307,0.097,0.00272,0.115,0.296,90.0,2rizacJSyD9S1IQUxUxnsK,194080,3
0.684,0.607,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001,0JXXNGljqupsJaZsgSbMZV,195373,3
0.719,0.798,-4.582,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,235LXPXfi0SmOaS9TaCh3c,227741,1
0.467,0.988,-3.313,0.112,0.000152,0.0484,0.28,0.321,130.433,70wYA8oYHoMzhRRkARoMhU,220427,0
0.457,0.906,-2.278,0.342,0.249,0.0,0.182,0.54,104.02,31Q9ZTF9x81BDonlObCbvP,357707,8
0.681,0.594,-7.028,0.282,0.165,3.49e-06,0.134,0.535,186.054,5aAx2yezTd8zXrkmtKl66Z,230453,8
0.705,0.453,-8.174,0.196,0.257,0.0,0.143,0.283,124.942,1Uq3IOIy1CUlHUgP6vWpum,226494,8
0.806,0.608,-7.008,0.0659,0.0113,0.0,0.635,0.849,95.049,6gTJaPuj8DT8RjuDJyBgzP,219840,5
0.925,0.737,-1.292,0.0777,0.092,0.0,0.169,0.603,133.946,0Zh5U48tZNeAzzLTV1CVBE,222240,1
0.854,0.71,-6.32,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,3TZwjdclvWt7iPJUnMpgcs,214947,1
0.624,0.976,-5.355,0.0494,0.004,1.18e-05,0.376,0.514,142.008,6MjljecHzHelUDismyKkba,199120,0
0.756,0.632,-8.441,0.164,0.000165,0.000886,0.0963,0.505,99.009,3U3Ff8ZvL6oEu1r98gCCWW,246960,1
0.918,0.918,-2.218,0.0954,0.344,5.35e-06,0.0243,0.882,110.024,6RcQOut9fWL6FSqeIr5M1r,199907,1
0.669,0.822,-4.288,0.043,0.0339,0.000142,0.231,0.43,120.011,3H1LCvO3fVsK2HPguhbml0,277107,3
0.688,0.556,-7.738,0.264,0.7,1.87e-06,0.108,0.416,129.336,08zJpaUQVi9FrKv2e32Bah,240320,8
0.854,0.954,-1.185,0.246,0.543,0.0,0.201,0.67,114.609,4hEl2wrneFEJbJ6SDYWd2f,248133,8
0.376,0.841,-4.348,0.356,0.0435,0.0,0.578,0.463,76.052,1kMuU3TNQvHbqvXCWBodmP,271947,5
0.531,0.803,-3.284,0.0717,0.0796,1.71e-05,0.176,0.221,142.113,22L7bfCiAkJo5xGSQgmiIO,299613,3
0.89,0.633,-5.475,0.168,0.0232,0.000343,0.0993,0.425,139.948,1XRgIKC5TPwo7nWGyKqgG0,233087,1
0.845,0.506,-5.971,0.0409,0.0228,1.03e-06,0.0879,0.647,99.051,7kqcudBGM74MXVoYMaoWkC,264947,1
0.845,0.601,-5.283,0.161,0.0205,0.0,0.385,0.329,74.008,2IpGdrWvIZipmaxo1YRxw5,242013,3
0.64,0.635,-7.565,0.226,0.271,0.0,0.319,0.475,100.034,5masKPHeAOVNgxdLebIcK7,223187,8
0.375,0.322,-14.38,0.03,0.941,0.537,0.119,0.155,147.961,1XQnZTR0ER8y5fGO17uX1R,336613,2
0.708,0.47,-7.59,0.0659,0.248,0.0,0.0852,0.536,82.007,39afswHs17v53znQm1gDTY,229413,6
0.66,0.666,-4.342,0.0472,0.0759,0.0,0.0268,0.933,89.975,1HwpWwa6bnqqRhK8agG4RS,214227,1
0.509,0.987,-3.198,0.0886,8.05e-05,0.000928,0.119,0.647,138.039,7HGTkn2aX7MNdKs7nV2xBt,197160,0
0.487,0.9,-4.417,0.0482,6.79e-05,0.0,0.358,0.484,149.937,4omisSlTk6Dsq2iQD7MA07,204000,0
0.608,0.768,-5.227,0.0475,0.0913,0.0,0.0629,0.809,88.059,5qII2n90lVdPDcgXEEVHNy,244880,1
0.656,0.291,-10.572,0.0293,0.872,0.0,0.114,0.298,103.971,4RCWB3V8V0dignt99LZ8vH,232533,4
0.543,0.39,-7.202,0.0322,0.489,0.0,0.111,0.303,73.415,0jdny0dhgjUwoIp5GkqEaA,230267,4
0.755,0.832,-2.741,0.116,0.0746,1.27e-06,0.291,0.735,120.032,5OMwQFBcte0aWFJFqrr5oj,199693,1
0.768,0.864,-6.145,0.0324,0.101,0.0,0.162,0.891,110.008,1Je1IMUlBXcx1Fz0WE7oPT,173027,1
0.339,0.707,-5.121,0.0428,0.0113,0.0,0.337,0.359,173.993,6Xs7OKt6i0Ddq8B4M5Dgvr,183808,0
0.378,0.638,-5.576,0.075,0.02,7.66e-05,0.0849,0.735,184.086,5rgy6ghBq1eRApCkeUdJXf,250627,0
0.314,0.555,-9.601,0.37,0.157,0.000108,0.067,0.159,179.666,5hYTyyh2odQKphUbMqc5gN,175517,8
0.559,0.845,-3.871,0.0379,0.222,0.0,0.164,0.304,94.915,5y69gQtK33qxb8a24ACkCy,237493,3
0.906,0.583,-7.721,0.317,0.0569,0.0,0.126,0.829,129.056,1D066zixBwqFYqBhKgdPzp,292373,8
0.262,0.606,-6.646,0.0484,0.247,0.0,0.125,0.275,189.857,3zHq9ouUJQFQRf3cm1rRLu,252534,0
0.706,0.8,-6.333,0.0399,0.00584,0.0,0.0822,0.629,100.011,7hhAwcMTdCHxuYkCHCfzw7,259333,1
0.621,0.31,-10.164,0.0283,0.945,6.12e-05,0.117,0.125,111.893,4zzzZ1UNfr75ASG1lUE9L1,240707,4
0.513,0.661,-6.8,0.0439,0.0274,0.0,0.118,0.461,180.118,1mr3616BzLdhXfJmLmRsO8,228347,0
0.652,0.812,-3.797,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,3oHNJECGN3bBoGXejlw2b1,230733,5
0.929,0.723,-5.792,0.109,0.0672,0.0,0.346,0.458,125.022,2771LMNxwf62FTAdpJMQfM,223962,1
0.593,0.392,-6.872,0.0257,0.382,0.000114,0.131,0.25,75.065,1snNAXmmPXCn0dkF9DaPWw,282813,3
0.703,0.813,-4.517,0.0574,0.0884,0.0,0.219,0.717,124.904,30VrBsh1STRBoIrhQOAwzK,238573,1
0.749,0.398,-7.44,0.171,0.648,1.26e-06,0.115,0.0859,80.032,05nbZ1xxVNwUTcGwLbp7CN,226040,4
0.703,0.757,-3.612,0.05,0.617,0.0,0.106,0.696,82.008,2eAZfqOm4EnOF9VvN50Tyc,221747,1
0.936,0.523,-6.71,0.0597,0.239,0.0,0.117,0.699,119.889,43ZyHQITOjhciSUUNPVRHc,124056,6
0.842,0.597,-6.336,0.0627,0.00252,0.0,0.124,0.298,145.992,25oOaleife6E2MIKmFkPvg,215307,3
0.443,0.369,-9.514,0.0441,0.969,0.277,0.638,0.0989,174.107,6mORGLOz79w6VsCRLWYYuK,208212,4
0.829,0.428,-9.469,0.0831,0.056,0.00413,0.137,0.45,148.075,4P7VFiaZb3xrXoqGwZXC3J,299333,6
0.87,0.464,-8.337,0.178,0.205,0.0,0.0902,0.457,112.974,7aXuop4Qambx5Oi3ynsKQr,251989,6
0.464,0.771,-4.503,0.336,0.0235,0.0,0.063,0.69,158.777,27PmvZoffODNFW2p7ehZTQ,198237,8
0.779,0.472,-7.116,0.218,0.0577,0.0,0.114,0.412,135.051,0PT7nlpo11hYYyfnBgtilT,142212,8
0.79,0.647,-5.983,0.136,0.0515,0.0,0.248,0.654,87.999,53gcDgFyqqpvCzXWrnFZpH,211000,1
0.79,0.585,-6.058,0.0348,0.185,0.0,0.292,0.585,94.072,3G7XYAwtxtoGK7fAm4IlD9,226000,1
0.679,0.522,-5.603,0.0427,0.297,0.0,0.151,0.445,60.014,4NpDZPwSXmL0cCTaJuVrCw,226507,3
0.704,0.633,-6.923,0.241,0.0214,0.0,0.29,0.863,144.021,3m660poUr1chesgkkjQM7P,203760,8
0.502,0.786,-4.378,0.317,0.255,0.0,0.65,0.739,169.021,4dASQiO1Eoo3RJvt74FtXB,243491,5
0.648,0.738,-5.883,0.247,0.0408,0.0,0.292,0.603,159.145,4pLwZjInHj3SimIyN9SnOz,226160,8
0.667,0.613,-5.353,0.0344,0.403,0.0,0.115,0.47,91.024,6vSforRhuzsA0D0SO9fG1S,194453,6
0.804,0.648,-7.805,0.117,0.0573,3.49e-05,0.102,0.392,117.983,11KJSRSgaDxqydKYiD2Jew,263373,3
0.699,0.883,-3.226,0.219,0.0288,0.0,0.817,0.499,127.961,3MOECVkNshqHYTPt5DZcdN,211975,5
0.736,0.761,-5.449,0.0338,0.0966,0.0,0.0823,0.114,119.999,7cgu4JBW3hq1GwTM1ilkKQ,238427,3
0.782,0.685,-6.237,0.0309,0.166,1.18e-05,0.16,0.603,118.016,7vFoFDWqTX0mHzLfrF1Cfy,180566,1
0.738,0.868,-4.373,0.0731,0.0392,0.00169,0.388,0.336,122.003,22mek4IiqubGD9ctzxc69s,212640,3
0.571,0.612,-9.851,0.045,0.229,0.0,0.127,0.0812,133.995,5SqSckut3FcoQKmGkMWgp1,249040,3
0.628,0.698,-5.608,0.105,0.0472,0.00143,0.0907,0.732,89.976,27SdWb2rFzO6GWiYDBTD9j,211667,1
0.746,0.877,-3.782,0.0666,0.0375,0.000833,0.233,0.751,107.985,0L7loeTIg6akW84aEQZpCT,166138,1
0.51,0.692,-5.825,0.171,0.00451,0.0,0.138,0.209,102.42,5DA77EqppDmCTWGovd4oTP,228361,3
0.631,0.927,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962,0azC730Exh71aQlOt9Zj3y,222160,1
0.589,0.651,-5.097,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,7gHs73wELdeycvS48JfIos,212627,3
0.624,0.803,-4.105,0.246,0.123,0.0,0.114,0.821,166.018,4Hf7WnR761jpxPr5D46Bcd,187973,0
0.683,0.708,-6.244,0.0305,0.0398,0.155,0.686,0.355,92.991,2XMTqoHHSH0lvuXrvIEdco,237707,5
0.775,0.617,-6.166,0.0701,0.341,0.0,0.0985,0.485,100.048,2QbFClFyhMMtiurUjuQlAe,214265,6
0.581,0.0549,-20.514,0.0397,0.559,0.0,0.0718,0.234,152.037,3B7udSGy2PfgoCniMSb523,300840,4
0.572,0.912,-4.875,0.0707,0.00155,1.2e-06,0.102,0.606,156.073,3yZQk5PC52CCmT4ZaTIKvv,187187,0
0.635,0.914,-5.631,0.111,0.0597,0.0,0.601,0.922,156.014,5c5a2Ptu8eyIpljhQHjIqk,175493,5
0.517,0.206,-12.233,0.0421,0.924,0.0,0.118,0.489,80.401,3kZC0ZmFWrEHdUCmUqlvgZ,189187,4
0.818,0.705,-6.679,0.177,0.00836,0.00233,0.613,0.772,138.559,0d28khcov6AiegSCpG5TuT,222640,5
0.697,0.877,-4.465,0.0462,0.462,0.00943,0.083,0.802,101.99,4iEOVEULZRvmzYSZY2ViKN,173631,1
0.64,0.755,-4.077,0.0287,0.0138,0.0208,0.12,0.744,116.883,4g3Ax56IslQkI6XVfYKVc5,216319,1
0.589,0.658,-5.288,0.203,0.0242,0.0,0.118,0.251,77.521,0hy1SOTEn9ifXTzOwnCwEr,223973,3
0.681,0.372,-8.237,0.0432,0.64,0.0,0.169,0.476,91.873,1mXVgsBdtIVeCLJnSnmtdV,201000,6
0.888,0.816,-4.909,0.0404,0.233,0.00042,0.127,0.961,127.276,5lA3pwMkBdd24StM90QrNR,238733,1
0.543,0.87,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,01iyCAUm8EvOFqVWYJ3dVX,230400,5
0.774,0.838,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,6I9VzXrHxO9rA9A5euc8Ak,198800,1
0.624,0.953,-2.602,0.104,0.113,0.000128,0.657,0.729,149.992,34Jeq8ktRzyOW1uw40InVy,211573,5
0.776,0.867,-3.704,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,1OOtq8tRnDM8kG2gqUPjAj,258040,1
0.429,0.661,-7.227,0.0281,0.00239,0.000121,0.234,0.285,173.372,3AJwUDP919kvQ9QcozQPxg,266773,0
0.627,0.699,-4.504,0.0244,0.174,0.0,0.0789,0.535,94.003,1a1i2IwXnUN0PjllVEhA4B,261427,3
0.625,0.576,-5.693,0.175,0.0543,4.07e-05,0.187,0.235,179.063,5hJFhO9dvhJoDvUZZ9iWSw,193147,0
0.747,0.705,-5.137,0.126,0.0128,0.0,0.126,0.56,136.024,02M6vucOvmRfMxTXDUwRXu,213507,1
0.516,0.595,-4.63,0.0313,0.0275,0.0,0.109,0.222,119.972,5Ohxk2dO5COHF1krpoPigN,340707,3
0.673,0.637,-4.518,0.0429,0.137,0.0,0.184,0.678,123.98,3E2Zh20GDCR9B1EYjfXWyv,201160,1
0.573,0.739,-5.74,0.129,0.0285,0.0,0.111,0.451,97.085,0prNGof3XqfTvNDxHonvdK,230227,3
0.729,0.65,-3.539,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,14OxJlLdcHNpgsm4DRwDOB,209160,3
0.845,0.534,-8.722,0.0385,0.00108,1.18e-05,0.0689,0.726,104.972,0pn6qyOJYNwP9nhGg3L7dV,189907,6
0.596,0.856,-3.556,0.0346,0.0211,0.0178,0.141,0.743,127.949,6YUTL4dYpB9xZO5qExPf05,222533,1
0.717,0.862,-4.736,0.054,0.00689,0.0,0.321,0.52,130.021,1ULa3GfdMKs0MfRpm6xVlu,224933,1
0.781,0.728,-4.981,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,5lnsCyEKWofnC00U4Ax0ti,219306,3
0.733,0.676,-5.655,0.0432,0.0697,0.0,0.208,0.701,97.448,0fgZUSa7D7aVvv3GfO0A1n,226581,1
0.638,0.816,-5.503,0.0308,0.00149,0.00115,0.195,0.386,112.014,2CAK2t1reUgPK6OMgAMURB,190014,3
0.762,0.7,-6.021,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,2ekn2ttSfGqwhhate0LSR0,209320,1
0.509,0.637,-4.83,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,2aksifNn5ph8igDOkPBA02,224000,0
0.795,0.594,-6.2,0.0748,0.112,0.0,0.162,0.409,135.002,0q75NwOoFiARAVp4EXU4Bs,275080,3
0.844,0.659,-5.587,0.0626,0.0376,8.07e-05,0.0523,0.54,122.683,62LHRv9uwSNlBmByQF5jdE,267080,1
0.649,0.552,-5.419,0.0292,0.03,6.47e-06,0.111,0.158,89.969,0JEqGkvUiMTQmFY6sgL9kg,253813,3
0.881,0.774,-6.068,0.0439,0.00986,0.0346,0.206,0.759,112.968,2cMTIlktg3M9mXYqCPqw1J,182627,1
0.802,0.682,-5.924,0.222,0.111,1.39e-05,0.109,0.586,123.95,2WNVqZq1ujhMDlOAqBFkVv,326960,8
0.721,0.867,-4.302,0.196,0.29,2.87e-06,0.503,0.639,127.033,7gKIt3rDGIMJDFVSPBnGmj,200013,5
0.863,0.609,-5.231,0.0564,0.000349,3.97e-06,0.129,0.326,140.02,1XHjU0TGIgl5lMFKAF25Y3,252520,3
0.869,0.712,-6.136,0.103,0.0715,0.0,0.272,0.435,120.0,7eaKWfov7b2Qa2n6HTesL3,275867,1
0.964,0.605,-6.223,0.179,0.0668,7.78e-06,0.214,0.646,129.994,5eqiMMbaeUZ32Q7sS00H35,260240,1
0.551,0.851,-3.277,0.197,0.0748,0.0,0.0784,0.1,171.411,6yr8GiTHWvFfi4o6Q5ebdT,297893,0
0.805,0.858,-3.067,0.105,0.194,7.89e-06,0.256,0.523,97.033,6HTJZ0TQJVMSKkUGzAOe2h,321649,1
0.707,0.924,-2.842,0.031,0.000988,0.00731,0.204,0.919,127.937,7EOYLyD4pP4YJVgoVeKUQ1,206413,1
0.822,0.502,-7.38,0.148,0.0312,0.000887,0.114,0.525,73.003,6H0AwSQ20mo62jGlPGB8S6,210200,6
0.687,0.631,-5.612,0.129,0.063,0.0,0.108,0.853,186.071,6XkuklKiHYVTlVvWlTgQYP,192253,0
0.279,0.742,-6.46,0.0898,0.000185,0.0,0.593,0.328,189.868,16pwlVsypm4aDKMhXdOuXg,231013,0
0.752,0.775,-7.289,0.0546,0.0324,0.0,0.351,0.595,122.014,4MflGTO2ZTcSQ12bWcyRgI,199263,1
0.742,0.713,-5.522,0.0303,0.0205,0.0,0.059,0.879,120.032,4gbVRS8gloEluzf0GzDOFc,189960,1
0.476,0.207,-8.814,0.0342,0.708,0.000154,0.0821,0.162,136.508,1t2tKmSYA61IA7scT1yoIn,284000,4
0.7,0.554,-5.909,0.187,0.219,1.36e-06,0.419,0.0633,97.127,6bxUnsSGZCmoHHU5auwtps,235187,3
0.421,0.791,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,6kwAbEjseqBob48jCus7Sz,257200,0
0.675,0.608,-10.088,0.0321,0.741,8.73e-05,0.217,0.583,127.451,5WObuDOxPHlQaoYUf2W4lh,110560,6
0.851,0.551,-5.177,0.0396,0.151,0.0,0.0827,0.807,131.922,67iAlVNDDdddxqSD2EZhFs,219467,1
0.586,0.128,-9.297,0.0496,0.963,0.0,0.0858,0.371,123.498,0zMzyHAeMvwq5CRstru1Fp,276067,4
0.635,0.841,-5.379,0.0422,0.0134,0.0,0.0622,0.424,109.021,7BqBn9nzAq8spo5e7cZ0dJ,220734,3
0.773,0.758,-4.993,0.0381,0.0422,0.0,0.305,0.925,144.033,6RtPijgfPKROxEzTHNRiDp,224840,1
0.532,0.767,-5.509,0.0574,0.00287,0.000513,0.39,0.755,127.361,2SiXAy7TuUkycRVbbWDEpo,210173,1
0.49,0.485,-6.237,0.0406,0.0592,0.0,0.337,0.196,133.889,04DwTuZ2VBdJCCC5TROn7L,195840,3
0.77,0.664,-5.604,0.211,0.215,0.000118,0.105,0.472,140.163,4PWY72AubTjoZrohQt0pWn,321987,8
0.699,0.524,-7.522,0.051,0.412,0.0,0.0844,0.31,114.922,1CI6YgwwNq3VfhgxPuEpE6,289133,3
0.333,0.927,-8.55,0.0733,0.0029,0.000208,0.297,0.385,141.466,5QTxFnGygVM4jFQiBovmRo,308120,0
0.801,0.727,-4.687,0.0606,0.0864,0.00406,0.112,0.218,107.371,5EnYT6F7wEcdege6mDHEfO,234373,3
0.787,0.635,-8.271,0.155,0.0253,0.0,0.357,0.237,130.018,5NFYuqu8V6QXc6mzcLImd6,209413,3
0.834,0.433,-9.607,0.174,0.0258,0.0,0.633,0.229,133.938,433P7tDcIAi6NLnf4Sh6tI,189853,5
0.794,0.522,-7.829,0.159,0.0328,0.0,0.156,0.567,86.318,6V2D8Lls36APk0THDjBDfE,174133,1
0.779,0.572,-9.985,0.378,0.157,0.0,0.246,0.647,135.956,1zCi4cVFqe6ja16MeGZKRN,300160,8
0.332,0.635,-5.653,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,6KI1ZpZWYAJLvmVhCJz65G,201493,0
0.843,0.435,-8.442,0.178,0.47,0.0,0.147,0.19,120.058,6GnhWMhgJb7uyiiPEiEkDA,208080,6
0.394,0.661,-8.684,0.192,0.00996,0.0,0.343,0.335,149.818,2N3U8uTYhjX2KwGT0pf5x0,260987,0
0.718,0.679,-5.899,0.0706,0.00191,0.0104,0.385,0.205,157.97,6BbINUfGabVyiNFJpQXn3x,173347,0
0.871,0.44,-6.25,0.0761,0.499,4.15e-06,0.114,0.799,137.996,5FEXPoPnzueFJQCPRIrC3c,221267,6
0.654,0.75,-7.509,0.105,0.246,0.0178,0.167,0.557,92.78,3Osd3Yf8K73aj4ySn6LrvK,272507,1
0.885,0.94,-5.908,0.0913,0.161,0.0,0.0675,0.773,110.005,7cGFbx7MP0H23iHZTZpqMM,162347,1
0.89,0.393,-10.821,0.267,0.331,8.81e-06,0.283,0.304,128.084,16qYlQ6koFxYVbiJbGHblz,301133,8
0.64,0.663,-7.516,0.0374,0.201,0.00806,0.152,0.663,132.77,4BP3uh0hFLFRb5cjsgLqDh,140773,1
0.564,0.714,-4.987,0.129,0.0549,0.0,0.155,0.33,175.924,37f4ITSlgPX81ad2EvmVQr,204013,0
0.61,0.788,-5.724,0.0585,0.195,0.0142,0.153,0.472,101.045,5hc71nKsUgtwQ3z52KEKQk,347520,3
0.669,0.616,-10.776,0.033,0.482,0.0,0.179,0.818,130.037,2H3ZUSE54pST4ubRd5FzFR,151667,6
0.662,0.693,-4.298,0.0698,0.134,0.0,0.145,0.655,86.009,1CdkNxTlkUWR4ZnXcKES3b,252120,1
0.812,0.621,-8.3,0.0515,0.244,0.0,0.099,0.847,77.998,5uQOauh47VFt3B2kV9kRXw,128157,6
0.908,0.669,-2.827,0.0738,0.00286,0.0,0.237,0.662,112.238,7lQ8MOhq6IN2w8EYcFNSUk,290320,1
0.806,0.77,-6.464,0.19,0.0252,0.0,0.0645,0.406,152.094,0bXFIF7iL17TYLyx8JHziM,198110,8
0.767,0.856,-2.715,0.041,0.0303,1.91e-06,0.36,0.747,91.535,1JClFT74TYSXlzpagbmj0S,285027,1
0.814,0.779,-3.271,0.235,0.175,0.000671,0.0605,0.544,93.43,6ltPEsP4edATzvinHOzvk2,268005,8
0.701,0.728,-4.554,0.255,0.00971,0.00115,0.361,0.0591,171.388,7w9bgPAmPTtrkt2v16QWvQ,326467,8
0.647,0.762,-5.856,0.0287,0.0599,3.35e-06,0.0705,0.93,89.837,6NxsCnLeLd8Ai1TrgGxzIx,141600,1
0.63,0.616,-8.128,0.0309,0.463,0.0408,0.173,0.509,118.65,1dv3ePjze9tPq2pk8eWJdR,270773,6
0.692,0.497,-7.316,0.119,0.676,0.0,0.259,0.475,81.308,4pbJqGIASGPr0ZpGpnWkDn,122067,6
0.703,0.826,-7.179,0.0341,0.0322,0.00629,0.179,0.945,103.564,6pyzBTIjcO2AMkKE6x2Otb,285373,1
0.681,0.608,-6.093,0.207,0.0477,0.0,0.225,0.262,97.934,16bHRxM89ue0TiCKARYbRp,200760,3
0.65,0.859,-4.54,0.0957,0.021,0.0,0.0986,0.169,127.828,2kfpH2OAAdpk5J3JaraAIh,197800,3
0.711,0.7,-4.805,0.046,0.00498,0.000125,0.215,0.801,128.001,5jPyymL6gQyJNMMnMX1IMx,211920,1
0.462,0.538,-5.527,0.059,0.0137,0.0,0.429,0.405,139.256,1BECwm5qkaBwlbfo4kpYx8,203507,0
0.81,0.755,-6.408,0.199,0.291,0.0,0.0857,0.625,130.991,4KTtYhxFtFL7mBwnjkKfLm,246573,1
0.734,0.703,-1.69,0.132,0.0344,0.0,0.162,0.152,121.08,25rc1PFgPvtV6GFSloyOI0,264973,3
0.655,0.787,-3.031,0.264,0.122,3.11e-06,0.178,0.554,181.799,2DpCdPMg1BADE4HDnxt3Rd,202227,0
0.517,0.492,-8.051,0.0272,0.0275,3.2e-05,0.0873,0.455,138.579,6b5rA9rthDbZDOQp9UbOgl,245173,3
0.559,0.556,-7.844,0.531,0.553,0.0,0.251,0.362,189.861,7lL3MvFWFFSD25pBz72Agj,269787,8
0.785,0.525,-7.556,0.042,0.669,0.439,0.114,0.251,90.853,3WRQUvzRvBDr4AxMWhXc5E,238907,6
0.593,0.362,-14.701,0.273,0.684,0.00294,0.125,0.0522,169.998,2dqLk7ezV15LEJEwUmEbXB,197773,4
0.599,0.803,-5.953,0.0296,0.0175,6.26e-06,0.187,0.384,121.04,0d1ZmSlIf05gkCPuSPy0Yq,210173,3
0.684,0.71,-3.574,0.0775,0.0106,0.0,0.456,0.464,93.022,07BAaeVwEwkzQrE3qJxJ5S,222187,5
0.654,0.797,-5.278,0.182,0.0216,1.04e-05,0.131,0.61,102.998,7fYbFYt7X4FZvuJJC90EX0,193893,1
0.599,0.448,-6.312,0.0232,0.163,0.0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,263400,3
0.716,0.531,-7.355,0.122,0.0703,0.0,0.224,0.344,71.994,2HbKqm4o0w5wEeEFXm2sD4,386907,3
0.886,0.818,-3.649,0.0843,0.218,3.46e-06,0.0687,0.469,95.05,4Z3qm2aWGTJuJKnv3EWwyD,192387,1
0.614,0.928,-4.806,0.0516,0.0408,0.00104,0.0845,0.879,172.656,4r8lRYnoOGdEi6YyI5OC1o,200560,0
0.746,0.922,-5.014,0.236,0.246,0.0,0.515,0.638,86.961,6UaRii9AH6Zss9xNMEQ2M9,263373,5
0.644,0.661,-6.093,0.0418,0.000177,5.14e-06,0.108,0.272,154.001,4aX4Oycsk1fhHIee1zqsDe,240307,3
0.48,0.682,-4.94,0.13,0.0696,0.0,0.0463,0.506,167.939,7fPHfBCyKE3aVCBjE4DAvl,235653,0
0.489,0.724,-8.367,0.0352,0.313,0.185,0.287,0.15,117.292,2KmEgiY8fQs0G6WNxtzQKr,300400,3
0.642,0.289,-9.918,0.0367,0.669,0.0,0.18,0.407,84.996,1VdZ0vKfR5jneCmWIUAMxK,258373,4
0.807,0.887,-3.726,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,5jE48hhRu8E6zBDPRSkEq7,187920,1
